date,canton_name,total_trips,dataset,train_trips,road_trips,highway_trips,commuter_trips,non_commuter_trips
2019-03-11,Wallis,780387,2019,92796,560756,126855,207323,573086
2019-03-12,Solothurn,1201825,2019,240039,650648,311148,372872,828963
2019-03-12,Basel-Landschaft,953772,2019,103396,643962,206427,278934,674851
2019-03-12,Schwyz,620280,2019,79867,371651,168774,172129,448164
2019-03-12,Aargau,2172982,2019,317119,1350552,505322,710099,1462893
2019-03-12,Ticino,914372,2019,34643,735023,144713,266781,647599
2019-03-12,Schaffhausen,235348,2019,28324,200145,6888,74401,160956
2019-03-12,Uri,125978,2019,14573,65883,45535,24568,101423
2019-03-12,Freiburg,923640,2019,85362,664263,174026,275789,647862
2019-03-12,Luzern,1242876,2019,112153,850669,280061,383944,858939
2019-03-12,Geneve,1645676,2019,99242,1417580,128863,569680,1076005
2019-03-12,Zug,582258,2019,87347,326933,167987,211132,371136
2019-03-12,Jura,179185,2019,14826,157836,6531,55426,123767
2019-03-12,Obwalden,98034,2019,8530,78771,10743,26927,71118
2019-03-12,Thurgau,845035,2019,98093,592254,154699,259331,585715
2019-03-12,Glarus,167590,2019,30002,72406,65193,41859,125742
2019-03-12,Basel-Stadt,979700,2019,90144,771410,118158,268241,711471
2019-03-12,Appenzell-Ausserrhoden,181881,2019,17045,153460,11386,53650,128241
2019-03-12,Nidwalden,197965,2019,13127,112317,72532,53440,144536
2019-03-12,Zurich,4531625,2019,704783,3251379,575473,1621521,2910115
2019-03-12,Appenzell-Innerrhoden,38454,2019,2724,34474,1268,9375,29091
2019-03-12,Neuchatel,513831,2019,46118,397295,70428,165310,348531
2019-03-12,Bern,3206512,2019,434083,2293678,478770,1034642,2171891
2019-03-12,Graubunden,595022,2019,60781,453331,80933,128306,466740
2019-03-12,Sankt-Gallen,1754021,2019,189761,1159632,404650,515656,1238389
2019-03-12,Waadt,2605452,2019,308224,1740198,557049,815717,1789754
2019-03-12,Wallis,908722,2019,112205,663391,133146,215217,693525
2019-03-13,Solothurn,1201625,2019,234912,646665,320061,362190,839448
2019-03-13,Basel-Landschaft,914583,2019,99646,607763,207183,261243,653351
2019-03-13,Schwyz,608344,2019,78266,359053,171033,168269,440083
2019-03-13,Aargau,2175638,2019,315315,1344937,515397,692901,1482748
2019-03-13,Ticino,923882,2019,34950,747868,141079,263617,660280
2019-03-13,Schaffhausen,235642,2019,28270,200334,7050,72363,163292
2019-03-13,Uri,123690,2019,14679,63124,45898,23789,99912
2019-03-13,Freiburg,923099,2019,82541,665670,174898,266602,656508
2019-03-13,Luzern,1247940,2019,110375,849278,288298,379069,868882
2019-03-13,Geneve,1616742,2019,97740,1388532,130480,530881,1085871
2019-03-13,Zug,582189,2019,86220,324292,171689,206273,375927
2019-03-13,Jura,178557,2019,14620,157017,6931,54431,124138
2019-03-13,Obwalden,95067,2019,7978,76074,11024,26292,68784
2019-03-13,Thurgau,844652,2019,96219,593084,155361,252192,592472
2019-03-13,Glarus,165262,2019,29243,70339,65689,41059,124212
2019-03-13,Basel-Stadt,878689,2019,85529,675738,117430,241644,637054
2019-03-13,Appenzell-Ausserrhoden,177762,2019,16887,149777,11109,53455,124319
2019-03-13,Nidwalden,192936,2019,12008,106665,74275,52112,140836
2019-03-13,Zurich,4508440,2019,697452,3225525,585472,1578944,2929504
2019-03-13,Appenzell-Innerrhoden,35254,2019,2278,31813,1173,8856,26408
2019-03-13,Neuchatel,514345,2019,46763,395982,71611,160397,353960
2019-03-13,Bern,3161939,2019,425924,2248728,487305,1005316,2156642
2019-03-13,Graubunden,563534,2019,59244,421413,82902,125581,437979
2019-03-13,Sankt-Gallen,1729619,2019,186125,1132308,411207,504765,1224874
2019-03-13,Waadt,2573475,2019,301183,1711820,560491,775930,1797565
2019-03-13,Wallis,875783,2019,106928,634279,134598,206878,668928
2019-03-14,Solothurn,1133099,2019,229628,587297,316183,339058,794050
2019-03-14,Basel-Landschaft,888577,2019,96016,581344,211226,268871,619716
2019-03-14,Schwyz,578379,2019,76449,333149,168791,158911,419478
2019-03-14,Aargau,2041243,2019,301967,1235458,503827,647973,1393278
2019-03-14,Ticino,884257,2019,33404,705651,145214,250375,633893
2019-03-14,Schaffhausen,224136,2019,27563,189573,7011,69587,154562
2019-03-14,Uri,119275,2019,14865,54822,49601,22544,96745
2019-03-14,Freiburg,852591,2019,80093,599565,172941,246384,606216
2019-03-14,Luzern,1168406,2019,108012,782284,278119,350779,817637
2019-03-14,Geneve,1553111,2019,96195,1322807,134121,523317,1029807
2019-03-14,Zug,564153,2019,84323,312138,167705,195401,368765
2019-03-14,Jura,164268,2019,14093,143591,6597,50202,114079
2019-03-14,Obwalden,87508,2019,8168,68900,10449,24063,63455
2019-03-14,Thurgau,803182,2019,92329,554709,156155,241894,561299
2019-03-14,Glarus,161772,2019,29250,64448,68083,39098,122685
2019-03-14,Basel-Stadt,753665,2019,82447,552071,119158,246424,507252
2019-03-14,Appenzell-Ausserrhoden,171797,2019,16260,144114,11431,51256,120550
2019-03-14,Nidwalden,182425,2019,12010,96882,73544,48025,134412
2019-03-14,Zurich,4247770,2019,671424,3000921,575437,1483597,2764185
2019-03-14,Appenzell-Innerrhoden,34208,2019,2407,30525,1286,8763,25455
2019-03-14,Neuchatel,471156,2019,45234,359808,66127,150239,320930
2019-03-14,Bern,2929591,2019,403039,2048824,477747,929854,1999756
2019-03-14,Graubunden,522709,2019,58190,380688,83850,117639,405091
2019-03-14,Sankt-Gallen,1655202,2019,181373,1060973,412879,478665,1176560
2019-03-14,Waadt,2371448,2019,293128,1531706,546638,726403,1645071
2019-03-14,Wallis,789517,2019,96791,562547,130198,193177,596358
2019-03-15,Solothurn,1226314,2019,231266,655834,339225,331962,894363
2019-03-15,Basel-Landschaft,954439,2019,98118,627668,228664,263195,691256
2019-03-15,Schwyz,666525,2019,90125,370753,205658,162268,504268
2019-03-15,Aargau,2191106,2019,302396,1350118,538604,630573,1560545
2019-03-15,Ticino,969683,2019,40025,770893,158775,253615,716080
2019-03-15,Schaffhausen,237477,2019,28371,200679,8438,66779,170710
2019-03-15,Uri,139060,2019,18018,61624,59431,24553,114520
2019-03-15,Freiburg,959946,2019,85915,677210,196831,247888,712068
2019-03-15,Luzern,1272442,2019,109396,863085,299972,347094,925360
2019-03-15,Geneve,1660939,2019,105062,1410898,144989,507928,1153021
2019-03-15,Zug,582747,2019,85204,320008,177543,185293,397464
2019-03-15,Jura,183118,2019,15043,159144,8940,51177,131950
2019-03-15,Obwalden,102224,2019,9567,80437,12232,25257,76979
2019-03-15,Thurgau,860404,2019,97257,594909,168248,235379,625035
2019-03-15,Glarus,215223,2019,39224,79222,96788,45088,170146
2019-03-15,Basel-Stadt,770989,2019,83527,560004,127467,233486,537512
2019-03-15,Appenzell-Ausserrhoden,179840,2019,17484,150210,12160,49847,130007
2019-03-15,Nidwalden,211007,2019,13996,112570,84451,49772,161245
2019-03-15,Zurich,4445242,2019,684110,3141565,619577,1409885,3035367
2019-03-15,Appenzell-Innerrhoden,35714,2019,2557,31894,1273,8475,27249
2019-03-15,Neuchatel,515885,2019,46860,395107,73928,148608,367287
2019-03-15,Bern,3213018,2019,430539,2260630,521870,909602,2303438
2019-03-15,Graubunden,631414,2019,76556,430331,124548,127163,504271
2019-03-15,Sankt-Gallen,1858490,2019,208322,1153351,496839,483419,1375096
2019-03-15,Waadt,2661533,2019,326992,1715541,619025,720343,1941215
2019-03-15,Wallis,941767,2019,120736,649596,171457,205555,736235
2019-03-16,Solothurn,1088687,2019,171569,581500,335631,87343,1001357
2019-03-16,Basel-Landschaft,835542,2019,73241,552068,210243,71238,764314
2019-03-16,Schwyz,677723,2019,77976,398325,201431,48804,628928
2019-03-16,Aargau,1952390,2019,213781,1238053,500568,159626,1792777
2019-03-16,Ticino,783436,2019,28693,623576,131181,76954,706495
2019-03-16,Schaffhausen,220516,2019,21800,188730,9995,19977,200549
2019-03-16,Uri,161146,2019,19065,81890,60204,10202,150956
2019-03-16,Freiburg,919233,2019,73372,633214,212657,74281,844962
2019-03-16,Luzern,1184557,2019,87853,825754,270958,104355,1080211
2019-03-16,Geneve,1367173,2019,73893,1144838,148452,122677,1244506
2019-03-16,Zug,499045,2019,60112,280782,158162,41345,457711
2019-03-16,Jura,158801,2019,10817,140363,7631,16583,142228
2019-03-16,Obwalden,117991,2019,9657,94794,13551,8739,109265
2019-03-16,Thurgau,799481,2019,74206,560331,164954,69464,730028
2019-03-16,Glarus,219711,2019,33156,84297,102268,14402,205320
2019-03-16,Basel-Stadt,629919,2019,60540,451248,118141,62064,567866
2019-03-16,Appenzell-Ausserrhoden,171305,2019,15050,143220,13046,15412,155904
2019-03-16,Nidwalden,227778,2019,14471,130380,82939,16152,211638
2019-03-16,Zurich,3792401,2019,457849,2750913,583649,346740,3445672
2019-03-16,Appenzell-Innerrhoden,41207,2019,2806,36499,1912,3485,37733
2019-03-16,Neuchatel,452976,2019,36053,346333,70600,42446,410541
2019-03-16,Bern,2984368,2019,359920,2112578,511891,255725,2728664
2019-03-16,Graubunden,803373,2019,71643,607118,124633,52656,750738
2019-03-16,Sankt-Gallen,1815849,2019,171778,1158193,485901,147361,1668511
2019-03-16,Waadt,2388960,2019,232658,1549799,606523,196222,2192759
2019-03-16,Wallis,1090365,2019,141050,778743,170590,78438,1011945
2019-03-17,Solothurn,788428,2019,146990,371678,269771,49247,739193
2019-03-17,Basel-Landschaft,620524,2019,67031,383769,169736,44370,576166
2019-03-17,Schwyz,534024,2019,67848,290374,175813,31002,503033
2019-03-17,Aargau,1350153,2019,175658,761894,412613,85668,1264497
2019-03-17,Ticino,503941,2019,21649,378896,103405,41070,462881
2019-03-17,Schaffhausen,149635,2019,16462,124031,9154,10519,139128
2019-03-17,Uri,129299,2019,16943,58338,54030,7144,122167
2019-03-17,Freiburg,604043,2019,50402,401641,152011,41418,562635
2019-03-17,Luzern,820252,2019,65338,545278,209646,56861,763402
2019-03-17,Geneve,932494,2019,61045,743996,127463,75395,857110
2019-03-17,Zug,366423,2019,46622,190053,129761,23417,343019
2019-03-17,Jura,110618,2019,8754,95252,6623,8892,101737
2019-03-17,Obwalden,88838,2019,7615,69414,11818,5597,83250
2019-03-17,Thurgau,570866,2019,56243,382763,131869,37588,533288
2019-03-17,Glarus,212185,2019,34360,72978,104857,11090,201106
2019-03-17,Basel-Stadt,446678,2019,54096,301123,91469,37304,409384
2019-03-17,Appenzell-Ausserrhoden,134312,2019,11787,111425,11108,9099,125222
2019-03-17,Nidwalden,169724,2019,10921,94893,63920,9883,159851
2019-03-17,Zurich,2608153,2019,336938,1782166,489060,190409,2417756
2019-03-17,Appenzell-Innerrhoden,34320,2019,2383,30246,1702,2221,32110
2019-03-17,Neuchatel,281432,2019,28023,203998,49422,21442,260001
2019-03-17,Bern,2013420,2019,268053,1356043,389345,143054,1870388
2019-03-17,Graubunden,631522,2019,65713,442518,123311,36024,595519
2019-03-17,Sankt-Gallen,1383465,2019,146414,820164,416909,85232,1298257
2019-03-17,Waadt,1596665,2019,166487,956063,474135,113166,1483520
2019-03-17,Wallis,748331,2019,105294,505038,138022,48394,699961
2019-03-18,Solothurn,1162589,2019,224137,639574,298888,385290,777309
2019-03-18,Basel-Landschaft,1027327,2019,103650,708832,214856,338697,688642
2019-03-18,Schwyz,565790,2019,72709,332436,160654,160051,405749
2019-03-18,Aargau,2079169,2019,295184,1297729,486266,715144,1364036
2019-03-18,Ticino,827812,2019,30104,672483,125238,215738,612088
2019-03-18,Schaffhausen,224176,2019,27264,190217,6704,73571,150616
2019-03-18,Uri,108950,2019,12536,53654,42771,20844,88117
2019-03-18,Freiburg,878563,2019,77424,637956,163194,273722,604853
2019-03-18,Luzern,1170882,2019,96719,806661,267513,374052,796841
2019-03-18,Geneve,1510797,2019,85672,1308560,116577,548168,962641
2019-03-18,Zug,550720,2019,78497,309942,162291,206645,344085
2019-03-18,Jura,167019,2019,13705,146819,6509,54283,112751
2019-03-18,Obwalden,90800,2019,6544,74216,10052,25597,65215
2019-03-18,Thurgau,802384,2019,90436,564086,147872,256229,546165
2019-03-18,Glarus,156698,2019,27808,66345,62556,41828,114882
2019-03-18,Basel-Stadt,855784,2019,90244,643239,122312,304430,551365
2019-03-18,Appenzell-Ausserrhoden,168252,2019,16092,141692,10480,53795,114468
2019-03-18,Nidwalden,180102,2019,8686,101804,69623,49388,130725
2019-03-18,Zurich,4268282,2019,656202,3060198,551890,1595334,2672957
2019-03-18,Appenzell-Innerrhoden,33048,2019,2276,29644,1139,8892,24168
2019-03-18,Neuchatel,479792,2019,40939,373212,65650,161515,318287
2019-03-18,Bern,2989948,2019,396517,2137773,455679,1019580,1970390
2019-03-18,Graubunden,523969,2019,54591,387329,82069,128768,395222
2019-03-18,Sankt-Gallen,1641486,2019,177796,1075447,388262,504704,1136802
2019-03-18,Waadt,2438608,2019,282748,1631655,524229,790742,1647890
2019-03-18,Wallis,800154,2019,99498,577221,123455,174049,626126
2019-03-19,Solothurn,1229585,2019,237271,675498,316826,390208,839388
2019-03-19,Basel-Landschaft,1077307,2019,110120,744640,222558,347291,730027
2019-03-19,Schwyz,520819,2019,70898,294864,155067,118560,402270
2019-03-19,Aargau,2190714,2019,314628,1366844,509252,723135,1467590
2019-03-19,Ticino,576254,2019,20907,457631,97729,68158,508109
2019-03-19,Schaffhausen,235004,2019,28275,200086,6653,75281,159732
2019-03-19,Uri,111152,2019,13421,53077,44665,12855,98307
2019-03-19,Freiburg,915258,2019,79737,666084,169446,275556,639712
2019-03-19,Luzern,1252926,2019,104824,865823,282287,371485,881449
2019-03-19,Geneve,1575598,2019,85763,1372199,117646,564018,1011590
2019-03-19,Zug,579967,2019,84476,328231,167270,206288,373690
2019-03-19,Jura,176970,2019,14446,155949,6586,55425,121557
2019-03-19,Obwalden,98651,2019,6878,80985,10799,24520,74142
2019-03-19,Thurgau,841911,2019,94653,593346,153923,259524,582398
2019-03-19,Glarus,164329,2019,27837,72360,64142,39091,125250
2019-03-19,Basel-Stadt,903147,2019,94346,683065,125746,317879,585278
2019-03-19,Appenzell-Ausserrhoden,181220,2019,17363,152727,11140,55350,125881
2019-03-19,Nidwalden,173759,2019,8475,96007,69285,36869,136899
2019-03-19,Zurich,4521116,2019,695725,3255684,569716,1642282,2878843
2019-03-19,Appenzell-Innerrhoden,35393,2019,2199,32056,1146,8682,26719
2019-03-19,Neuchatel,508174,2019,42993,395676,69514,166264,341919
2019-03-19,Bern,3212993,2019,422610,2299276,491123,1048119,2164892
2019-03-19,Graubunden,557273,2019,56923,418787,81586,125164,432133
2019-03-19,Sankt-Gallen,1712888,2019,183686,1136145,393074,494716,1218190
2019-03-19,Waadt,2616964,2019,296675,1758181,562130,799550,1817437
2019-03-19,Wallis,674095,2019,94054,470131,109929,73611,600505
2019-03-20,Solothurn,1278585,2019,244926,704809,328864,384715,893884
2019-03-20,Basel-Landschaft,1111735,2019,113825,767061,230859,344752,766994
2019-03-20,Schwyz,656319,2019,81023,397684,177624,172718,483613
2019-03-20,Aargau,2292674,2019,324842,1438921,528922,719447,1573238
2019-03-20,Ticino,926615,2019,33760,748934,143930,265131,661494
2019-03-20,Schaffhausen,245431,2019,28797,209301,7344,73902,171541
2019-03-20,Uri,138211,2019,14875,72974,50374,24635,113588
2019-03-20,Freiburg,949982,2019,81540,693161,175292,271999,677994
2019-03-20,Luzern,1300966,2019,108515,895362,297099,384542,916434
2019-03-20,Geneve,1582636,2019,86103,1377754,118791,534889,1047759
2019-03-20,Zug,606327,2019,87181,344179,174979,210950,395390
2019-03-20,Jura,185174,2019,15023,162995,7168,55137,130049
2019-03-20,Obwalden,106411,2019,7347,87062,12014,26837,79587
2019-03-20,Thurgau,874757,2019,98109,617060,159596,256014,618752
2019-03-20,Glarus,175794,2019,30167,76819,68819,41469,134336
2019-03-20,Basel-Stadt,931975,2019,97831,704672,129482,313667,618319
2019-03-20,Appenzell-Ausserrhoden,187931,2019,17440,158738,11764,54210,133734
2019-03-20,Nidwalden,212553,2019,9645,123226,79692,52998,159565
2019-03-20,Zurich,4681091,2019,712618,3378787,589696,1626106,3054996
2019-03-20,Appenzell-Innerrhoden,36743,2019,2696,32818,1240,8771,27982
2019-03-20,Neuchatel,531703,2019,44913,414908,71894,162074,369642
2019-03-20,Bern,3350608,2019,436391,2417056,497183,1029122,2321509
2019-03-20,Graubunden,596626,2019,61541,446677,88425,129043,467601
2019-03-20,Sankt-Gallen,1823065,2019,193724,1203113,426251,513909,1309179
2019-03-20,Waadt,2649645,2019,296841,1785889,566934,791153,1858512
2019-03-20,Wallis,919855,2019,111030,667200,141649,211254,708628
2019-03-21,Solothurn,1164528,2019,230547,617359,316631,352521,812016
2019-03-21,Basel-Landschaft,1003821,2019,107096,676096,220640,312437,691394
2019-03-21,Schwyz,599554,2019,75641,349722,174202,159543,440023
2019-03-21,Aargau,2062579,2019,301417,1251514,509659,658953,1403637
2019-03-21,Ticino,822379,2019,31258,654000,137131,237338,585052
2019-03-21,Schaffhausen,222060,2019,26726,187999,7345,67599,154472
2019-03-21,Uri,122984,2019,14378,61256,47361,22972,100022
2019-03-21,Freiburg,853281,2019,77025,605853,170413,249256,604036
2019-03-21,Luzern,1164562,2019,98989,787964,277620,347895,816679
2019-03-21,Geneve,1426521,2019,80467,1224937,121128,496857,929676
2019-03-21,Zug,548502,2019,81551,299702,167258,193534,354978
2019-03-21,Jura,165289,2019,13943,144900,6456,50092,115207
2019-03-21,Obwalden,97371,2019,7000,78877,11509,24746,72640
2019-03-21,Thurgau,794427,2019,90564,549095,154776,234527,559909
2019-03-21,Glarus,170933,2019,28989,69821,72135,39969,130976
2019-03-21,Basel-Stadt,852267,2019,92310,633340,126623,283997,568276
2019-03-21,Appenzell-Ausserrhoden,173970,2019,16375,145975,11629,49915,124065
2019-03-21,Nidwalden,192064,2019,9025,109705,73346,48447,143629
2019-03-21,Zurich,4184412,2019,646314,2957659,580448,1477125,2707297
2019-03-21,Appenzell-Innerrhoden,34145,2019,2296,30524,1334,8144,26010
2019-03-21,Neuchatel,470285,2019,42191,360725,67378,148728,321566
2019-03-21,Bern,2962832,2019,399157,2089033,474662,934843,2028010
2019-03-21,Graubunden,549733,2019,57163,403656,88934,117726,432028
2019-03-21,Sankt-Gallen,1662927,2019,178844,1066396,417709,469433,1193517
2019-03-21,Waadt,2380399,2019,272478,1553232,554710,730962,1649461
2019-03-21,Wallis,818209,2019,103267,577608,137357,191223,627010
2019-03-22,Solothurn,1113634,2019,208739,594616,310288,292515,821128
2019-03-22,Basel-Landschaft,957692,2019,97610,642610,217483,262037,695665
2019-03-22,Schwyz,631584,2019,81834,356214,193545,141676,489917
2019-03-22,Aargau,1988760,2019,269575,1218691,500504,548765,1440006
2019-03-22,Ticino,820014,2019,33161,646410,140450,213838,606184
2019-03-22,Schaffhausen,217906,2019,24638,185285,7993,57791,160125
2019-03-22,Uri,146360,2019,18523,69298,58549,22940,123430
2019-03-22,Freiburg,857788,2019,75297,601058,181444,212267,645533
2019-03-22,Luzern,1161761,2019,95681,785242,280850,298183,863590
2019-03-22,Geneve,1372148,2019,76360,1170037,125762,427285,944874
2019-03-22,Zug,536286,2019,76571,292706,167020,160454,375844
2019-03-22,Jura,164037,2019,14049,142673,7326,44425,119623
2019-03-22,Obwalden,103047,2019,7646,83114,12301,21776,81284
2019-03-22,Thurgau,775970,2019,85093,535729,155158,197050,578930
2019-03-22,Glarus,204046,2019,33942,77079,93034,39705,164351
2019-03-22,Basel-Stadt,809493,2019,84569,597981,126952,235379,574124
2019-03-22,Appenzell-Ausserrhoden,170085,2019,15639,142169,12286,43132,126962
2019-03-22,Nidwalden,205187,2019,9820,115949,79425,43511,161684
2019-03-22,Zurich,3987620,2019,583635,2821192,582804,1222871,2764761
2019-03-22,Appenzell-Innerrhoden,35683,2019,2324,31841,1528,7435,28258
2019-03-22,Neuchatel,458264,2019,39859,351814,66602,125533,332742
2019-03-22,Bern,2867903,2019,382482,2014573,470870,760388,2107538
2019-03-22,Graubunden,634860,2019,68507,447665,118713,111246,523640
2019-03-22,Sankt-Gallen,1707272,2019,183610,1061343,462338,411481,1295811
2019-03-22,Waadt,2366691,2019,262129,1524281,580306,623080,1743636
2019-03-22,Wallis,903904,2019,121098,614766,168062,178657,725270
